id,original_word_count,summary_3sent,summary_3sent_words,summary_2sent,summary_2sent_words,word_limited_summary,word_limited_words,original_highlights,highlights_word_count
c7ed46b2ff217b502514ba71d63ddcbb652e44a9,536,"With the support of her strong fan base, Ms Moon will attend the Golden Screen TV Awards on April 26 where she is nominated for Outstanding Breakthrough Performance By An Actress . The much-loved show has also received a nomination for best comedy. She fits in so well in her adopted home that she is known as 'the blonde Filipino' Ms Moon performs a very diverse range of musical styles including country, pop, R&B and rap.",76,"The Aussie, born Natalie Stewart, has taken to the role with lavish, overcoming the added challenge of performing in a new language. The multi-talented youngster from Australia's top end is also embarking on a singing career, writing and performing songs in both English and Tagalog.",45,"Scroll down for video . Natalia Moon (pictured) learned Filipino language Tagalog to score a role on sitcom Ismol Family . She fits in so well in her adopted home that she is known as 'the blonde Filipino'. 'But the Filipino people are so supportive, they're really accepting and warm.'",50,"Darwin woman Natalia Moon is nominated for a TV award in the Philippines .
The 23-year-old stars in Filipino sitcom 'Ismol Family' which is entirely acted in Filipino language Tagalog .
Born Natalia Stewart, the Aussie calls herself 'the Barbie from Down Under'
She has a legion of adoring fans who refer to her as 'the blonde Filipino'",58
e0899e1b017634c66815988009ca2513fc33b2d5,1149,"He shot me! Harris is being held down on the ground, out of shot, by other deputies . During an appearance on the Today show last week, Bates apologized to Harris' family .",33,"In 2009, the Tulsa Sheriff's Office concluded after an internal investigation that Bates had received special treatment during training and while working as a reserve deputy, CBS News reports. During an appearance on the Today show last week, Bates apologized to Harris' family .",44,"Scroll down for video . Video of the incident shows Bates chasing after Harris. He shot me! Records Bates released during the weekend showed that the volunteer officer was trained on a .45, not the weapon used in Harris' death.",40,"Tulsa reserve deputy Robert Bates investigated in 2009 over his behavior .
Concluded that he got special treatment and received questionable training .
He has pleaded not guilty to manslaughter over death of Eric Harris, 44 .
73-year-old killed the father after drawing gun instead of Taser during sting .",50
66a03ebb53ed1aa237ecd0e421d1d9e0ffe1c6c9,226,"Jerome Taylor celebrates dismissing Trott in the first over as England slumped to 1-1 after just five balls . But the gamble failed for the Warwickshire man, who has worked hard to prove he still has the quality to play Test cricket since his Ashes withdrawal the winter before last. Trott was making his first Test appearance since his Ashes turmoil against Mitchell Johnson 18 months ago .",68,Jerome Taylor celebrates dismissing Trott in the first over as England slumped to 1-1 after just five balls . Trott was making his first Test appearance since his Ashes turmoil against Mitchell Johnson 18 months ago .,37,"Jonathan Trott's first innings on his return to Test cricket for the first time in 17 months was brief and unsuccessful, as he was caught at first slip just three balls in. But his much-anticipated return, this time as captain Alastair Cook's opening partner, was over almost before it had begun when he nicked Jerome Taylor to Darren Bravo. Jerome Taylor celebrates dismissing Trott in the first over as England slumped to 1-1 after just five balls . The wicket left England one for one after just five balls after being put into bat by the West Indies in the first Test in Antigua.",104,"Jonathan Trott out after three balls, caught by Darren Bravo at slip .
Trott is playing his first Test for over a year after stress-related illness .
Warwickshire batsman was promoted to open, but failed in first innings .
Follow the first Test live HERE .",46
1ea2893555b80472c3b690b00dc9223c8f71e829,368,"(CNN)A group of six young Minnesota men conspired to sneak into Syria and join ISIS ""by any means necessary,"" federal prosecutors said Monday. In today's case, the answer is that this group of friends is recruiting each other. The judge ordered they all be held without bail, and a detention hearing was scheduled for Wednesday.",55,"(CNN)A group of six young Minnesota men conspired to sneak into Syria and join ISIS ""by any means necessary,"" federal prosecutors said Monday. Another friend, who was part of the group, changed his mind and became a cooperating witness for the FBI, even tape recording some meetings, Luger said.",49,"The group of friends, ages 19 to 21, were arrested Sunday. They were not easily influenced. ""But it is not that simple. In today's case, the answer is that this group of friends is recruiting each other.",37,"Six young Minnesotans conspired to sneak into Syria and join ISIS ""by any means necessary,"" prosecutors say .
The men, ages 19 to 21, were arrested Sunday .
They plotted for 10 months, the U.S. attorney for the District of Minnesota says .",43
c2d73b8e6e4b25c95afe8a86990c335f7fb8453d,520,"A blonde-haired, blue-eyed savior when America was mostly Anglo-Protestant, at least in Hollywood's eyes. Flipping through the channels on a day millions of Western Christians celebrated the resurrection of their savior, viewers could choose from ""Killing Jesus,"" a NatGeo production rebroadcast Sunday on Fox. Each of the Jesus shows drew big ratings, which means you'll likely be seeing more of Christ as you channel surf.",65,"A blonde-haired, blue-eyed savior when America was mostly Anglo-Protestant, at least in Hollywood's eyes. Flipping through the channels on a day millions of Western Christians celebrated the resurrection of their savior, viewers could choose from ""Killing Jesus,"" a NatGeo production rebroadcast Sunday on Fox.",44,"An androgynous, meek-and-mild messiah during the anything-goes 1970s. A studly action-figure hero after the attacks of September 11, 2001. Darker, in mood and skin tone. ""That means the audience base is shifting in various and important ways.""",37,"If you turned on the television this past Sunday, a new vision of Jesus came into view. Darker, in mood and skin tone. Earthy rather than ethereal.
According to the Apostle Paul, almost every depiction of Jesus so far has gotten at least one detail wrong.",46
0ccc7d7223489e89d2b91271d2a0b1c4ac9c20e2,591,Leeds had an early chance when prop Adam Cuthbertson was held up over the line but then it was virtually all Warrington as they established a stranglehold on the game. Loose forward Ben Harrison was held up on his back before his back-row partner Currie produced a measured grubber kick on the last tackle to create a try for winger Gene Ormsby. The home side pulled a try back five minutes later through Achurch and Sinfield kicked the goal but it was little more than consolation and the Wolves had the final say when stand-off Declan Patton slotted a drop goal to open his account for the club on his third appearance.,112,Warrington put a dampener on Kevin Sinfield's 500th appearance for Leeds as they completed a notable double over the Super League leaders in emphatic fashion at Headingley. The Leeds captain entered the action five minutes into the second half but his side were trailing 20-4 by then after a break by lively substitute Daryl Clark created the position for Ratchford to get Currie over for Warrington's fourth try.,68,Warrington put a dampener on Kevin Sinfield's 500th appearance for Leeds as they completed a notable double over the Super League leaders in emphatic fashion at Headingley. Leeds Rhinos winger Kallum Watkins does brilliantly to touch down in the corner . Warrington forward Ben Harrison is tackled by Stevie Ward during a frantic contest at Headingley . Leeds Rhinos veteran Kevin Sinfield made his 500th appearance for the club on Friday night .,73,"Kevin Sinfield made his 500th appearance for Leeds .
Warrington registered tries through Gene Ormsby, Joel Monaghan, Ashton Sims, Ben Currie and Roy Asotasi .
Leeds replied with Kallum Watkins and Mitch Achurch .",34
a9dd8d99b2d68888d7112eb7522a976380406b5f,458,"The artist behind a statue of Lucille Ball so terrifying it has been nicknamed 'Scary Lucy' has admitted to being 'disappointed' in his work, offering to fix the sculpture for free. For residents of Celoron, N.Y., say a statue of hometown icon Lucile Ball is 'monstrous' The statue is based on a famous moment from Ball's show 'I Love Lucy,' in which she pitches an intoxicating health tonic while drunk . 'When you see it at night, it is frightening.'",80,"'This statue looks nothing like the beautiful Lucy we all know. For residents of Celoron, N.Y., say a statue of hometown icon Lucile Ball is 'monstrous' The statue is based on a famous moment from Ball's show 'I Love Lucy,' in which she pitches an intoxicating health tonic while drunk .",51,"Her sense of humor only made her more beautiful,” he told the site. 'This statue looks nothing like the beautiful Lucy we all know. That is just my opinion,' he told Yahoo. 'When you see it at night, it is frightening.'",41,"The depiction is so unflattering a Facebook page called 'We Love Lucy! Get Rid of this Statue' has attracted more than 600 likes .
It would cost an estimated $8,000 to $10,000 for the statue to be recast .
Artist Dave Poulin has refused to comment on the controversy .",50
5f61a92e58ea0b73f08c92c6c7e4eb9fb8a94947,458,"Burnley defender Michael Duff was satisfied with a point against Tottenham and the way his side subdued prolific goalscorer Harry Kane at Turf Moor. 'I think as a team we handled him (Kane) well,' Duff told Sky Sports 1. Sky Sports pundit Paul Merson had a pop at Spurs substitute Andros Townsend after the match .",56,Burnley defender Michael Duff was satisfied with a point against Tottenham and the way his side subdued prolific goalscorer Harry Kane at Turf Moor. Duff added: 'We just keep taking it a game at a time.,36,"'I think as a team we handled him (Kane) well,' Duff told Sky Sports 1. It's something we pride ourselves on. #RubberDub #7minutes' Meanwhile, Sky Sports pundit Paul Merson had a pop at Spurs substitute Andros Townsend after the match. #RubberDub #7minutes'.",42,"Burnley and Tottenham played out a 0-0 draw low on quality on Sunday .
Harry Kane captained Spurs but the league's top goalscorer struggled .
Kane could not find the net and Michael Duff says his team stopped him .",40
df913403a87497fe997750c25b2fd5473a52fff3,1423,"Nice day for it: Adults and children cross stepping stones into the water garden at Cliveden House in Maidenhead, Berkshire, yesterday . Lying back: A young man enjoys the sun in St James's Park in central London as people in the capital make the most of the warm weather . Sandcastles and spades: Two people lie on the beach in Exmouth yesterday after the bank holiday weekend saw the hottest day of the year .",75,"Enjoying the sun: Holidaymakers head to the beach of Mablethorpe in Lincolnshire as temperatures stay high after the bank holiday weekend . Among the deer: A man takes a photograph as people enjoy the warm weather at Phoenix Park, Dublin .",41,"Scroll down for video . It comes after the washout weather of last week gave way to a spectacular Easter weekend. Those records could all be broken again by the end of the week. In times of good weather drownings peak, charities said.",43,"High temperatures forecast for this week thanks to Spanish Plume - before familiar showers could return .
Sunny spells for South West and south Wales as temperatures could hit 21C in South East later this week .
9C higher than normal for month - and a few degrees warmer than current temperatures in Mallorca, Spain .
Mercury set to rise steadily until Friday - and Rome is expected to hit 16C, Athens 16C and Marseille 18C .",77
4ac39a81e6ea5d2438c837b8f54340320a2eb292,484,"Ms Stevenson said she was trying to work her teeth through what must of been the insect's shell . She usually avoids fast foods as she tries to keep healthy but due to her rushed time she ordered the meal . Along with her burger, she also ordered a McNugget Happy Meal and cheeseburger for her son and an icecream sundae and apple pie.",64,"Ms Stevenson said she was trying to work her teeth through what must of been the insect's shell. 'I'll never, ever eat another Big Mac as long as I live,' she said.",32,"Scroll down for video . The mother of one took to her Facebook account to post the alarming discovery after her McDonald's meal . 'Thanks McDonalds Blenheim, for the cockroach Big Mac. !,' she wrote.",35,"A woman has half eaten a large cockroach after biting into her Big Mac .
Annah Sophia Stevenson's three year old son asked for a takeaway meal .
She was three bites into her meal when she noticed a strange texture .
The cosmetic artist then pulled a half eaten cockroach out of her mouth .
McDonald's will pick up the evidence in order to aid their investigation .",69
cb3b765dd4b15df8236e07052bc2a8c08a3a1704,886,"'We banned synthetic marijuana, bath salts and similar substances to avoid the disastrous results that occur – and as law enforcement and health officials continue to crack down on the use and sale of these drugs in New York, we are today issuing a health alert as a warning amidst this surge in hospitalizations.' Synthetic marijuana a mix of herbs that has been sprayed with a chemical to produce a similar sensation to traditional marijuana. 'Connor Eckhardt died after taking ONE HIT of synthetic marijuana (SPICE, K2, POTpourri).",88,"The siblings, both in their twenties, fell seriously ill  after smoking the drug, which is a mix of herbs that has been sprayed with a chemical to produce a similar sensation to marijuana. 'Connor Eckhardt died after taking ONE HIT of synthetic marijuana (SPICE, K2, POTpourri).",46,"But the same problem is occurring all over the U.S. They later created a Facebook page to warn others about the perils of synthetic marijuana. 'Connor Eckhardt died after taking ONE HIT of synthetic marijuana (SPICE, K2, POTpourri). Help us save lives by sharing,' read a post on the page.",50,"Cuomo issued a state health warning Friday about the drug .
More than 160 patients admitted in nine days across the state .
The drug can have long-term effects on the brain, especially for the young people who are abusing it .
Spice is bought over the counter, usually marketed as incense or potpourri .
It caused the death of a California teenager last year .
On April 6, two Mississippi brothers were placed in medically-induced comas .
They had smoked a 'bad batch' of the synthetic cannabinoid .",89
ebf35b359cc5f7569709ed275aada7f9b98b83d6,587,"Red flag: Campus officials said someone called in a bomb threat and the threat of a shooting at Kirner-Johnson Building before 10am Monday . By 3.30pm, officers examined the item found at the Kirner-Johnson building and found it to be harmless. Insititution: the private liberal arts college located 40 miles east of Syracuse, which was founded in 1793 as a boys' school, currently has 1,929 students .",67,"Ms Hopper, a field hockey player at Hamilton, said the unidentified suspect allegedly told school officials he or she would shoot any student seen walking around campus, but no gunman has been seen. Insititution: the private liberal arts college located 40 miles east of Syracuse, which was founded in 1793 as a boys' school, currently has 1,929 students .",59,"Exodus: Police evacuated McEwen, Milbank, Babbitt, Cafe Opus and Schambach buildings . A suspicious package was found in the Kirner-Johnson building, and K-9 dogs were on scene . By 3.30pm, officers examined the item found at the Kirner-Johnson building and found it to be harmless. They also investigated another item discovered nearby as a precaution and were conducting a second security sweep.",62,"Hamilton College in Clinton received bomb threat and threat of shooting at 9.45am .
Students and staff were urged to shelter in place, lock doors, draw curtains and stay away from windows .
Suspicious package found in Kirner-Johnson Building; bomb squad arrived from Albany to investigate .
A state trooper announced just before 12.40pm there was no active shooter .
All classes at Hamilton were canceled for the day .
Suspicious package at Kirner-Johnson Building was found to be harmless .",81
f5d1230f1ef1d26dbdc2c4301f3ba7ea7e8a0c9e,883,"A Pennsylvania math teacher was called 'dangling candy' by the judge who sentenced her to 30 days in jail for having sex with a 17-year-old student. Two months after Ginnetti first met her 17-year-old victim at his prom in May 2013 they drove to an industrial park and had sex in her car . On the night of the alleged tryst, after he returned home, the student told police he got a text from Ginnetti asking him to ‘do it again.’ As part of her $50,000 bail condition in January, Ginnetti was forbidden from having unsupervised contact with any minors except for her own children, ages 8, 11 and 14.",110,A Pennsylvania math teacher was called 'dangling candy' by the judge who sentenced her to 30 days in jail for having sex with a 17-year-old student. Two months after Ginnetti first met her 17-year-old victim at his prom in May 2013 they drove to an industrial park and had sex in her car .,54,"Erica Ann Ginneti, 35, a married mother of three from Philadelphia, pleaded guilty in December to institutional sexual assault and disseminating sexually explicit materials to a minor. before sentencing her to 30 days in jail for having sex with a 17-year-old student . In her time off, she volunteers at a church, reported Philadelphia Inquirer. 'One bad day because of sexual hunger has resulted in all this avalanche of harm,' Page stated.",72,"Erica Ginnetti, 35, must also serve 60 days under house arrest, 100 hours of community service and three years' probation .
Judge Garrett Page reportedly asked 'What young man would not jump on that candy?'
Ginnetti pleaded guilty in a Pennsylvania court in December to having sex with a 17-year-old student .
Page told Ginneti her 'sexual hunger' had devastating consequences for two families .
Married mother of three said she has mended fences with her family and became a fitness instructor .
She first approached her victim in May 2013 when she chaperoned the senior prom and invited him to come work out at her gym .",108
fb04270cbf10d9a359fd6bfddd99f6d56a8fe559,287,Australia captain Michael Clarke believes Kevin Pietersen could play in this summer's Ashes Test series. 'He has made it very clear he wants to play and now it will come down to the England selectors and England board making a decision. The former England star is hoping to win back his Test place with a return to red ball cricket .,61,Australia captain Michael Clarke believes Kevin Pietersen could play in this summer's Ashes Test series. The former England star is hoping to win back his Test place with a return to red ball cricket .,35,"Australia captain Michael Clarke believes Kevin Pietersen could play in this summer's Ashes Test series. 'I do think he could be at the Ashes,' said Clarke. 'He has certainly scored enough runs. 'It's going to be nice to be on the same side,' he said.",45,"Michael Clarke believes Kevin Pietersen's Surrey form warrants a recall .
The 34-year-old has not played for England since the fifth Test in Sydney .
He was described as 'disengaged' from his team-mates during final Test .
Pietersen signed for Surrey hoping to score enough runs to regain place .",50
eb7351741e625495526ef41054508d794b20e71d,1009,"Doctors told him the cancer was terminal - so he decided to try cannabis oil as a last resort and bought it from a local dealer for £50 a gram. I couldn't accept I was going to die' After undergoing treatment at the Christie Hospital, in Manchester, the cancer returned and he had another operation in July 2013 followed by more chemotherapy. 'Cancer Research UK is supporting clinical trials for treating cancer with cannabinoid-based drugs in order to gather solid data on whether they benefit people with cancer.'",88,"I just want to make other people aware that there are other options out there' Cancer Research UK says it is aware of patients using cannabis extracts to treat themselves but stressed there is 'no good evidence'  to prove it was safe and effective. Dr Kat Arney, from Cancer Research UK, said: 'We know that cannabinoids - the active chemicals found in cannabis - can have a range of different effects on cancer cells grown in the lab and animal tumours.",81,A bowel cancer patient told he had just 18 months to live claims he has been cured by  cannabis oil. 'That lasts me about a month usually. He wanted to live. I can't see my life without him.,38,"David Hibbitt was diagnosed in 2012 after initially being told he had piles .
Underwent chemo, radiotherapy and surgery but was told he was terminal .
Desperate, he researched online and bought cannabis oil, at £50 a month .
Credits it with his remarkable recovery and is now cancer-free .",50
a1ab4abbc8d0964631a26884b874f186d8c0db16,453,"Mark Hughes has revealed talks have opened over a contract extension for in-demand Asmir Begovic following Stoke's 2-1 win over Southampton. Captain Jose Fonte believes it is a big match because of the race for Europe rather than the visit of the Argentine. Obviously, there’s that added bit that Pochettino is coming back, but for us players it’s just another big game against a team that is next to us that we want to beat.’ Southampton defender Jose Fonte (left) competes for the ball with Diouf (right) at the Britannia Stadium .",92,"Mark Hughes has revealed talks have opened over a contract extension for in-demand Asmir Begovic following Stoke's 2-1 win over Southampton. ‘We want to be a team that’s consistently in the top ten,’ said a beaming Hughes whose side rose to ninth in the table.",45,"Stoke City have opened talks over a contract extension for in-demand goalkeeper Asmir Begovic . Jonathan Walters (left) congratulates fellow Stoke striker Mame Biram Diouf (right) after his goal on Saturday . ‘We’re talking and those talks are going to be concluded in the summer,’ he said. ‘It’s because it’s Tottenham,’ said the centre-half.",54,"Stoke have opened talks over a contract extension for Asmir Begovic .
Manager Mark Hughes is keen to keep the in-form goalkeeper at the club .
He feels Begovic could be central to stabilising Stoke in the top half .
Begovic has attracted top suitors including Spanish giants Real Madrid .
He put in an excellent performance during Stoke's win over Southampton .",63
94d4a33713e655de6d715a1f99d0e3334aa9bced,517,"Left with no time to get to the hospital, the family had to deliver the baby at home - and Ruben assisted in the birth by fetching towels and even telling his mother to breathe. Michelle said that Ruben was so mature it was 'unbelievable', saying he just kept calm and told her to breathe, while her partner Ben was helping to deliver the baby . He has quite a lot of black hair.",74,"Michelle said that Ruben was so mature it was 'unbelievable', saying he just kept calm and told her to breathe, while her partner Ben was helping to deliver the baby . Paramedics arrived to assist Michelle with the last part of labour, and the family were soon cuddling baby Theo, who weighed in at a healthy 6lbs 15oz.",58,"But, when Theo decided he was coming quickly, Ruben was brilliant. He just kept calm and told me to breathe, while my partner Ben was helping to deliver the baby.' Ruben kept saying, ""I can't believe he is here"". Michelle added: 'Theo's fine.",43,"Ruben Blundell's brother was four days overdue .
Family had to deliver the baby at home - and Ruben assisted in the birth .
Fetched towels and even told his mother Michelle to breathe .
Father Ben helped deliver baby Theo, who Ruben is besotted with .",47
5231ce5d2aa91831d2b638c771409b9f8d3256d9,498,"It began on April 1, when high winds whipped up the sandstorm in northern Saudi Arabia before it consolidated and began moving southeastward across the peninsula to eventually cover an area almost as large as the United States, Discover Magazine reported. Along the way it caused chaos across the area's major cities including Riyadh and Dubai, where some locations were reduced to zero visibility, streets turned a shade of orange and schools were forced shut. In this instance, the storm also blew across Saudi Arabia's Empty Quarter - the world's second largest desert which reaches into Yemen and Oman.",99,"Scroll down for video . Pictured is Saudi Arabia (top left), Yemen (bottom), Oman (right) and the United Arab Emirates (top right) It also billowed across the Empty Quarter - the world's second largest desert which is located in Saudi Arabia.",41,"Incredible satellite images have shown a massive sandstorm almost as large as the United States billowing across the Arabian Peninsula. Scroll down for video . The sandstorm swept across much of the Arabian Peninsula, seen here with borders illustrated by the blue lines. Here it is pictured by satellite, revealing its distinct sand dune patterns .",56,"Photographs taken by satellite show sandstorm hitting Arabian Peninsula .
Massive dust cloud was believed to be almost as large as the U.S.
It billowed across Saudi Arabia, the UAE, Oman and as far east as India .",38
6f803d6f6bec7d862ed14b063fea4badc6f229ab,603,Sickening: Taffee the Shetland pony was battered to death with a breeze block in the middle of the night in a brutal attack . 'Taffee was a tiny pony. Charlene would climb all over her and Taffee wouldn't mind.,39,"A Shetland pony has been battered to death with a breeze block in the middle of the night in a brutal attack, devastating the toddler who played with her every day. Ms Flisher, a mother-of-two, added: 'I can't believe there are people out there who would do this to a tiny, defenceless pony.",53,Sickening: Taffee the Shetland pony was battered to death with a breeze block in the middle of the night in a brutal attack . 'Taffee was a tiny pony. Charlene would climb all over her and Taffee wouldn't mind. 'Charlene doesn't understand death.,43,"Taffee the Shetland pony had to be put down after the breeze block attack .
Tiny pony's skull was caved in and concrete was found embedded in brain .
Charlene Bishop, who is 17 months old, groomed her horse every day .
Mother says epileptic toddler 'has lost her best friend and is devastated'
WARNING: GRAPHIC CONTENT .",58
